8.294437717662094256e-01,8.746941501729013080e-01,1.000000000000000000e+00
-1.359896408865558293e+00,-6.027537065238830483e-01,1.000000000000000000e+00
3.546655129098682524e-01,-5.096693686909210541e-01,0.000000000000000000e+00
-1.710888884605516802e+00,1.384370706980204258e+00,1.000000000000000000e+00
-1.076176219288176306e+00,-1.000070669468909879e+00,0.000000000000000000e+00
4.794545683613667952e-01,-2.422093815225887514e-01,0.000000000000000000e+00
-4.249045800545500073e-01,2.082619392005684134e+00,1.000000000000000000e+00
4.190622795759800789e-01,-2.525939010689624009e-01,0.000000000000000000e+00
-3.843202738674742491e-01,-1.376822592978390603e-01,1.000000000000000000e+00
1.316722591681181331e+00,1.293428823577675413e+00,1.000000000000000000e+00
-1.079641350030727365e+00,-5.171631561544491884e-01,0.000000000000000000e+00
1.930538618536346895e+00,1.787307578494602200e+00,0.000000000000000000e+00
-1.199893341175002348e-01,1.279008091070413800e+00,1.000000000000000000e+00
1.755067118142144444e+00,-1.362193821066843835e+00,0.000000000000000000e+00
-1.373539225250210993e+00,-5.405314973673219781e-01,0.000000000000000000e+00
3.277818851402841682e-01,4.193521086878966297e-01,1.000000000000000000e+00
8.728329197515006799e-01,-1.316009888105515557e+00,0.000000000000000000e+00
2.942227742989111938e-02,2.288952521391435235e-01,1.000000000000000000e+00
-9.023025619068981706e-01,-1.316778691102155729e+00,0.000000000000000000e+00
-2.075901693804510728e+00,-2.818644442257614458e+00,1.000000000000000000e+00
1.395829997146629697e+00,1.337259854262066394e+00,1.000000000000000000e+00
-7.553213171598851527e-01,-1.341867169165049445e+00,0.000000000000000000e+00
1.390816756491517481e+00,1.358431903304734067e+00,1.000000000000000000e+00
-1.803961261720777198e+00,5.655973940250842436e-01,1.000000000000000000e+00
2.751057723758306039e+00,2.503073763676647800e+00,1.000000000000000000e+00
-1.258133037205326543e+00,1.887345089189211844e-01,0.000000000000000000e+00
-7.177225668258395697e-01,-1.645725083653965859e+00,0.000000000000000000e+00
1.448912252217807950e+00,1.346380894254585847e+00,1.000000000000000000e+00
7.877876619375241418e-01,-9.832921213960956752e-01,0.000000000000000000e+00
4.800475426045992533e-01,-4.784512616731321222e-01,0.000000000000000000e+00
2.194123358206852004e-01,3.442783770248952768e-01,1.000000000000000000e+00
1.148613683408884256e+00,-1.106052855806781254e+00,0.000000000000000000e+00
8.686859106942872444e-01,-1.410783609742547684e+00,0.000000000000000000e+00
-1.068717708425128254e+00,-1.208530703038190879e+00,0.000000000000000000e+00
1.093237273678825616e+00,-1.317003828428964685e+00,0.000000000000000000e+00
-3.737171522520199574e-02,1.337989879068999244e-01,1.000000000000000000e+00
1.932696964537541362e+00,-2.004497229338931596e+00,0.000000000000000000e+00
-1.518194535008791757e+00,3.629137459108933150e-02,0.000000000000000000e+00
-7.910156224065940656e-01,-1.389693559654755939e+00,0.000000000000000000e+00
7.807835381599546043e-01,-4.435117704204279976e-01,0.000000000000000000e+00
-6.801337055937477505e-01,-1.399851507844394272e+00,0.000000000000000000e+00
-1.244125134144545619e+00,7.116334808329815020e-01,1.000000000000000000e+00
-8.945390996234076075e-01,-1.253530227043304413e+00,0.000000000000000000e+00
1.380757193486733536e-01,-3.787452077126496341e-01,0.000000000000000000e+00
-1.451120354547835500e+00,2.313523149139503632e-01,1.000000000000000000e+00
1.804836432499992149e+00,1.654218627385160012e+00,1.000000000000000000e+00
-1.022064966146230658e+00,1.514757033783691309e+00,1.000000000000000000e+00
-8.428700604425656273e-01,-6.401855498969553082e-01,0.000000000000000000e+00
-6.549283982879636756e-01,-2.308583562798069089e+00,0.000000000000000000e+00
-1.210118448378820766e-01,3.900953987538129386e-01,0.000000000000000000e+00
-8.176360128072217570e-01,-5.271015200929178857e-01,1.000000000000000000e+00
6.230335715571327926e-01,-6.965725269991029922e-01,0.000000000000000000e+00
-7.793966751399062920e-01,-1.056758499117277594e+00,0.000000000000000000e+00
5.984982501149436196e-01,3.633033140074391820e+00,1.000000000000000000e+00
-2.888872983690171647e+00,-2.982841277896677301e-01,1.000000000000000000e+00
-1.447541649271292474e+00,-6.654801293668948237e-01,0.000000000000000000e+00
3.699659400704017331e-01,-5.626798689183754032e-01,0.000000000000000000e+00
-1.366788996329838302e+00,1.650078554449005308e+00,1.000000000000000000e+00
-1.372946088992008873e+00,8.842471211537511477e-01,1.000000000000000000e+00
-1.134866213549353686e+00,-1.065293783899351920e+00,0.000000000000000000e+00
7.995159486961919137e-01,8.755133116149343975e-01,1.000000000000000000e+00
8.549358918906309057e-01,-1.373298920918497146e+00,0.000000000000000000e+00
-6.030094902135305635e-01,1.061229144218786224e+00,1.000000000000000000e+00
-1.496273698543431507e+00,1.275953777956942314e+00,1.000000000000000000e+00
-9.076083431437780291e-01,-8.989541977341293233e-01,0.000000000000000000e+00
-1.318527313440397197e+00,-1.069013766777463070e+00,0.000000000000000000e+00
-1.206078043844124315e+00,2.110532982415220360e+00,1.000000000000000000e+00
-8.815910498769076176e-01,2.336217334725626316e+00,1.000000000000000000e+00
-1.076252419450260955e+00,-1.033295249707667063e+00,0.000000000000000000e+00
2.482865353765320027e+00,2.250001152267307347e+00,1.000000000000000000e+00
-7.803563623065838950e-01,-1.921004419814005715e+00,0.000000000000000000e+00
2.639807711289838377e+00,2.351019950476908704e+00,1.000000000000000000e+00
-1.182379219905925760e+00,6.767821131981760496e-01,1.000000000000000000e+00
-1.664724064419497385e+00,-3.805622506532591043e-01,1.000000000000000000e+00
-1.435783988239582865e-01,2.241595402715389262e+00,1.000000000000000000e+00
6.558186176236326936e-01,7.242132131749683399e-01,1.000000000000000000e+00
-5.392980909740582307e-01,1.138450774327308235e+00,1.000000000000000000e+00
1.261354604505527499e+00,1.227665211353853536e+00,1.000000000000000000e+00
-1.306199545323484923e+00,-6.334381275865124117e-01,0.000000000000000000e+00
4.082688214036519492e-01,4.694449179902963065e-01,1.000000000000000000e+00
1.439663177269867811e+00,1.348793592766511118e+00,1.000000000000000000e+00
-6.850051770125630268e-01,-5.543529549997519013e-01,0.000000000000000000e+00
-1.129812015150757576e+00,-8.818720751959330251e-01,0.000000000000000000e+00
2.088613954910510273e+00,-2.282592039523596128e+00,0.000000000000000000e+00
1.129273670517488837e+00,-8.509112307669464137e-01,0.000000000000000000e+00
-1.143120696476839226e+00,-6.502609722285597194e-01,0.000000000000000000e+00
8.314447279515732037e-01,-6.788077256096547440e-01,0.000000000000000000e+00
1.667498009446196860e+00,-1.455136334406782250e+00,0.000000000000000000e+00
5.124299291238052501e-01,-1.690663071256001126e-01,0.000000000000000000e+00
2.115627577491448807e+00,1.970175882441843385e+00,1.000000000000000000e+00
1.428962818585712613e+00,1.395076261981478494e+00,1.000000000000000000e+00
-1.078332513268922099e+00,-9.729224133019139797e-01,0.000000000000000000e+00
1.139808045161858630e+00,-8.817768492570016159e-01,0.000000000000000000e+00
2.053725791882810903e+00,1.872845978788923560e+00,1.000000000000000000e+00
-6.025430207713129427e-01,1.219404973649066415e+00,1.000000000000000000e+00
-7.472672994376150513e-01,-1.704144223504898914e+00,0.000000000000000000e+00
3.440728868213853708e-01,-5.192711936656656535e-01,0.000000000000000000e+00
-1.886623457015049965e+00,6.712718198250233748e-02,1.000000000000000000e+00
-7.031462766116300944e-01,4.198608039137124992e-01,1.000000000000000000e+00
2.810357722266004998e+00,2.510914718332271978e+00,1.000000000000000000e+00
-1.277541447168423216e+00,-6.393632850582366967e-01,0.000000000000000000e+00
